row_key,name,family,width_cm,height_cm,qty,current_price,current_source,engine_name,engine_price,binding_rule,target_price,target_source,delta_current_pct,delta_target_pct,flag,notes
הדפסה על קאפה 90/160,הדפסה על קאפה 90/160,קאפה,160,90,1,267,senzey_price,sheet_yield,85,לפי עלות,,,-68.2,,REVIEW,קאפה: מחירי מדרגות תפוקה (יח׳ בגיליון) טרם אומתו מול הלקוח (TODO) · טבלת תפוקה חסרה — המחיר מחושב מעלות חומר × מקדם בלבד (TODO)
הדפסה על קנבס 90/160,הדפסה על קנבס 90/160,קנבס,160,90,1,390,senzey_price,size_ladder,390,מחיר עוגן,,,0,,,
הדפסה על שמשונית 180/80 סמ,"הדפסה על שמשונית 180/80 ס""מ",שמשונית,180,80,1,120,senzey_price,per_m2,120,עקומת המשפחה,,,0,,,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 240/60 סמ,"הדפסה על שמשונית 240/60 ס""מ",שמשונית,240,60,1,120,senzey_price,per_m2,120,עקומת המשפחה,,,0,,,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על לוקובונד 100/150,הדפסה על לוקובונד 100/150,הדפסה על לוקובונד,150,100,1,522,senzey_price,,,,,,,,NO_ENGINE,
שלט PVC בגודל 150/100 סמ שילוט המקום מצולם,"שלט PVC בגודל 150/100 ס""מ שילוט המקום מצולם",שלטי PVC,150,100,1,300,senzey_price,size_ladder,300,מחיר עוגן,,,0,,,
הדפסה על שמשונית 150/100 סמ,"הדפסה על שמשונית 150/100 ס""מ",שמשונית,150,100,1,130,senzey_price,per_m2,130,עקומת המשפחה,,,0,,,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 160/100 סמ,"הדפסה על שמשונית 160/100 ס""מ",שמשונית,160,100,1,130,senzey_price,per_m2,135,עקומת המשפחה,,,3.8,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 200/80 סמ,"הדפסה על שמשונית 200/80 ס""מ",שמשונית,200,80,1,130,senzey_price,per_m2,135,עקומת המשפחה,,,3.8,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסת מדבקות בעיצוב אישי עם הלוגו שלכם 130/130 סמ,הדפסת מדבקות בעיצוב אישי עם הלוגו שלכם 130/130 ס''מ,מדבקות,130,130,1,155,senzey_price,anchor_curve,,,,,,,NO_QUOTE,
הדפסה רול אפ 200/85,הדפסה רול אפ 200/85,רול אפ,200,85,1,215,senzey_price,,,,215,נשמר,,0,NO_ENGINE,
הדפסה על שמשונית 150/115 סמ,"הדפסה על שמשונית 150/115 ס""מ",שמשונית,150,115,1,135,senzey_price,per_m2,145,עקומת המשפחה,,,7.4,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על קאפה 180/100,הדפסה על קאפה 180/100,קאפה,180,100,1,300,senzey_price,sheet_yield,300,מחיר עוגן,,,0,,,קאפה: מחירי מדרגות תפוקה (יח׳ בגיליון) טרם אומתו מול הלקוח (TODO) · טבלת תפוקה חסרה — המחיר מחושב מעלות חומר × מקדם בלבד (TODO)
הדפסה על שמשונית 100/180 סמ,"הדפסה על שמשונית 100/180 ס""מ",שמשונית,180,100,1,140,senzey_price,per_m2,155,עקומת המשפחה,,,10.7,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 90/200 סמ,"הדפסה על שמשונית 90/200 ס""מ",שמשונית,200,90,1,140,senzey_price,per_m2,155,עקומת המשפחה,,,10.7,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 230/80 סמ,"הדפסה על שמשונית 230/80 ס""מ",שמשונית,230,80,1,140,senzey_price,per_m2,155,עקומת המשפחה,,,10.7,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 110/170 סמ,"הדפסה על שמשונית 110/170 ס""מ",שמשונית,170,110,1,145,senzey_price,per_m2,160,עקומת המשפחה,,,10.3,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 160/120 סמ,"הדפסה על שמשונית 160/120 ס""מ",שמשונית,160,120,1,145,senzey_price,per_m2,165,עקומת המשפחה,,,13.8,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 240/80 סמ,"הדפסה על שמשונית 240/80 ס""מ",שמשונית,240,80,1,145,senzey_price,per_m2,165,עקומת המשפחה,,,13.8,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסת מדבקות בעיצוב אישי עם הלוגו שלכם 140/140 סמ,הדפסת מדבקות בעיצוב אישי עם הלוגו שלכם 140/140 ס''מ,מדבקות,140,140,1,180,senzey_price,anchor_curve,,,,,,,NO_QUOTE,
הדפסה על שמשונית 220/90 סמ,"הדפסה על שמשונית 220/90 ס""מ",שמשונית,220,90,1,150,senzey_price,per_m2,170,עקומת המשפחה,,,13.3,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על קאפה 200/100,הדפסה על קאפה 200/100,קאפה,200,100,1,389,senzey_price,sheet_yield,389,מחיר עוגן,,,0,,,קאפה: מחירי מדרגות תפוקה (יח׳ בגיליון) טרם אומתו מול הלקוח (TODO) · טבלת תפוקה חסרה — המחיר מחושב מעלות חומר × מקדם בלבד (TODO)
הדפסה על שמשונית 200/100 סמ,"הדפס﻿ה על שמשונית 200/100 ס""מ",שמשונית,200,100,1,150,senzey_price,per_m2,150,מחיר עוגן,150,נקודה מאושרת,0,0,,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על לוקובונד 175/116,הדפסה על לוקובונד 175/116,הדפסה על לוקובונד,175,116,1,650,senzey_price,,,,,,,,NO_ENGINE,
הדפסה על שמשונית 550/40 סמ,"הדפסה על שמשונית 550/40 ס""מ",שמשונית,550,40,1,320,senzey_price,per_m2,165,עקומת המשפחה,,,-48.4,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 150/150 סמ,"הדפסה על שמשונית 150/150 ס""מ",שמשונית,150,150,1,160,senzey_price,per_m2,160,מחיר עוגן,,,0,,,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 380/60 סמ,"הדפסה על שמשונית 380/60 ס""מ",שמשונית,380,60,1,200,senzey_price,per_m2,170,עקומת המשפחה,,,-15,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 340/68 סמ,"הדפסה על שמשונית 340/68 ס""מ",שמשונית,340,68,1,200,senzey_price,per_m2,175,עקומת המשפחה,,,-12.5,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
235/100,235*100,אחר,235,100,1,450,senzey_price,,,,,,,,NO_ENGINE,
הדפסה על קאפה 240/100,הדפסה על קאפה 240/100,קאפה,240,100,1,450,senzey_price,sheet_yield,450,מחיר עוגן,,,0,,,קאפה: מחירי מדרגות תפוקה (יח׳ בגיליון) טרם אומתו מול הלקוח (TODO) · טבלת תפוקה חסרה — המחיר מחושב מעלות חומר × מקדם בלבד (TODO)
הדפסה רול אפ 200/120,הדפסה רול אפ 200/120,רול אפ,200,120,1,466,senzey_price,,,,215,נשמר,,116.7,NO_ENGINE,
הדפסה על שמשונית 200/120 סמ,"הדפסה על שמשונית 200/120 ס""מ",שמשונית,200,120,1,160,senzey_price,per_m2,180,עקומת המשפחה,,,12.5,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 240/100 סמ,"הדפסה על שמשונית 240/100 ס""מ",שמשונית,240,100,1,160,senzey_price,per_m2,180,עקומת המשפחה,,,12.5,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 300/80 סמ,"הדפס﻿ה על שמשונית 300/80 ס""מ",שמשונית,300,80,1,220,senzey_price,per_m2,180,עקומת המשפחה,,,-18.2,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 600/40 סמ,"הדפסה על שמשונית 600/40 ס""מ",שמשונית,600,40,1,340,senzey_price,per_m2,180,עקומת המשפחה,,,-47.1,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 80/300 סמ,"הדפסה על שמשונית 80/300 ס""מ",שמשונית,300,80,1,170,senzey_price,per_m2,180,עקומת המשפחה,,,5.9,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 180/135 סמ,"הדפסה על שמשונית 180/135 ס""מ",שמשונית,180,135,1,200,senzey_price,per_m2,180,עקומת המשפחה,,,-10,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 610/40 סמ,"הדפסה על שמשונית 610/40 ס""מ",שמשונית,610,40,1,350,senzey_price,per_m2,185,עקומת המשפחה,,,-47.1,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 250/100 סמ,"הדפסה על שמשונית 250/100 ס""מ",שמשונית,250,100,1,190,senzey_price,per_m2,190,עקומת המשפחה,,,0,,,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 255/99 סמ,"הדפסה על שמשונית 255/99 ס""מ",שמשונית,255,99,1,180,senzey_price,per_m2,190,עקומת המשפחה,,,5.6,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 270/100 סמ,"הדפסה על שמשונית 270/100 ס""מ",שמשונית,270,100,1,160,senzey_price,per_m2,205,עקומת המשפחה,,,28.1,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 140/200 סמ,"הדפסה על שמשונית 140/200 ס""מ",שמשונית,200,140,1,200,senzey_price,per_m2,210,עקומת המשפחה,,,5,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 280/100 סמ,"הדפסה על שמשונית 280/100 ס""מ",שמשונית,280,100,1,170,senzey_price,per_m2,210,עקומת המשפחה,,,23.5,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 240/120 סמ,"הדפסה על שמשונית 240/120 ס""מ",שמשונית,240,120,1,170,senzey_price,per_m2,215,עקומת המשפחה,,,26.5,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 220/135 סמ,"הדפסה על שמשונית 220/135 ס""מ",שמשונית,220,135,1,200,senzey_price,per_m2,225,עקומת המשפחה,,,12.5,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 230/130 סמ,"הדפסה על שמשונית 230/130 ס""מ",שמשונית,230,130,1,200,senzey_price,per_m2,225,עקומת המשפחה,,,12.5,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 200/150 סמ,"הדפסה על שמשונית 200/150 ס""מ",שמשונית,200,150,1,200,senzey_price,per_m2,225,עקומת המשפחה,,,12.5,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 250/120 סמ,"הדפסה על שמשונית 250/120 ס""מ",שמשונית,250,120,1,200,senzey_price,per_m2,225,עקומת המשפחה,,,12.5,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 300/100 סמ,"הדפס﻿ה על שמשונית 300/100 ס""מ",שמשונית,300,100,1,170,senzey_price,per_m2,170,מחיר עוגן,,,0,,,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 380/80 סמ,"הדפסה על שמשונית 380/80 ס""מ",שמשונית,380,80,1,220,senzey_price,per_m2,230,עקומת המשפחה,,,4.5,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 200/155 סמ,"הדפסה על שמשונית 200/155 ס""מ",שמשונית,200,155,1,200,senzey_price,per_m2,325,ייצור חוץ,,,62.5,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 310/100 סמ,"הדפס﻿ה על שמשונית 310/100 ס""מ",שמשונית,310,100,1,200,senzey_price,per_m2,235,עקומת המשפחה,,,17.5,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 150/220 סמ,"הדפסה על שמשונית 150/220 ס""מ",שמשונית,220,150,1,200,senzey_price,per_m2,250,עקומת המשפחה,,,25,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 330/100 סמ,"הדפסה על שמשונית 330/100 ס""מ",שמשונית,330,100,1,180,senzey_price,per_m2,250,עקומת המשפחה,,,38.9,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 225/150 סמ,"הדפסה על שמשונית 225/150 ס""מ",שמשונית,225,150,1,210,senzey_price,per_m2,255,עקומת המשפחה,,,21.4,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 190/180 סמ,"הדפסה על שמשונית 190/180 ס""מ",שמשונית,190,180,1,356,senzey_price,per_m2,360,ייצור חוץ,,,1.1,,,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 140/250 סמ,"הדפסה על שמשונית 140/250 ס""מ",שמשונית,250,140,1,220,senzey_price,per_m2,265,עקומת המשפחה,,,20.5,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 350/100 סמ,"הדפסה על שמשונית 350/100 ס""מ",שמשונית,350,100,1,220,senzey_price,per_m2,265,עקומת המשפחה,,,20.5,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 240/150 סמ,"הדפסה על שמשונית 240/150 ס""מ",שמשונית,240,150,1,220,senzey_price,per_m2,270,עקומת המשפחה,,,22.7,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 300/120 סמ,"הדפסה על שמשונית 300/120 ס""מ",שמשונית,300,120,1,220,senzey_price,per_m2,270,עקומת המשפחה,,,22.7,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 400/90 סמ,"הדפסה על שמשונית 400/90 ס""מ",שמשונית,400,90,1,220,senzey_price,per_m2,270,עקומת המשפחה,,,22.7,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 150/250 סמ,"הדפסה על שמשונית 150/250 ס""מ",שמשונית,250,150,1,270,senzey_price,per_m2,280,עקומת המשפחה,,,3.7,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 375/100 סמ,"הדפסה על שמשונית 375/100 ס""מ",שמשונית,375,100,1,245,senzey_price,per_m2,280,עקומת המשפחה,,,14.3,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 300/130 סמ,"הדפסה על שמשונית 300/130 ס""מ",שמשונית,300,130,1,265,senzey_price,per_m2,295,עקומת המשפחה,,,11.3,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 200/200 סמ,"הדפסה על שמשונית 200/200 ס""מ",שמשונית,200,200,1,416,senzey_price,per_m2,420,ייצור חוץ,,,1,,,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 400/100 סמ,"הדפס﻿ה על שמשונית 400/100 ס""מ",שמשונית,400,100,1,280,senzey_price,per_m2,290,עקומת המשפחה,,,3.6,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 550/75 סמ,"הדפסה על שמשונית 550/75 ס""מ",שמשונית,550,75,1,380,senzey_price,per_m2,295,עקומת המשפחה,,,-22.4,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 300/140 סמ,"הדפסה על שמשונית 300/140 ס""מ",שמשונית,300,140,1,300,senzey_price,per_m2,300,עקומת המשפחה,,,0,,,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 350/120 סמ,"הדפסה על שמשונית 350/120 ס""מ",שמשונית,350,120,1,300,senzey_price,per_m2,300,עקומת המשפחה,,,0,,,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 400/110 סמ,"הדפסה על שמשונית 400/110 ס""מ",שמשונית,400,110,1,320,senzey_price,per_m2,315,עקומת המשפחה,,,-1.6,,,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 300/150 סמ,"הדפסה על שמשונית 300/150 ס""מ",שמשונית,300,150,1,335,senzey_price,per_m2,325,עקומת המשפחה,,,-3,,,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 450/100 סמ,"הדפסה על שמשונית 450/100 ס""מ",שמשונית,450,100,1,340,senzey_price,per_m2,325,עקומת המשפחה,,,-4.4,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 350/130 סמ,"הדפסה על שמשונית 350/130 ס""מ",שמשונית,350,130,1,340,senzey_price,per_m2,330,עקומת המשפחה,,,-2.9,,,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 150/320 סמ,"הדפסה על שמשונית 150/320 ס""מ",שמשונית,320,150,1,375,senzey_price,per_m2,345,עקומת המשפחה,,,-8,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 240/200 סמ,"הדפסה על שמשונית 240/200 ס""מ",שמשונית,240,200,1,499,senzey_price,per_m2,505,ייצור חוץ,,,1.2,,,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 400/120 סמ,"הדפסה על שמשונית 400/120 ס""מ",שמשונית,400,120,1,375,senzey_price,per_m2,345,עקומת המשפחה,,,-8,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 600/80 סמ,"הדפסה על שמשונית 600/80 ס""מ",שמשונית,600,80,1,375,senzey_price,per_m2,345,עקומת המשפחה,,,-8,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 500/100 סמ,"הדפסה על שמשונית 500/100 ס""מ",שמשונית,500,100,1,400,senzey_price,per_m2,360,עקומת המשפחה,,,-10,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 350/150 סמ,"הדפסה על שמשונית 350/150 ס""מ",שמשונית,350,150,1,435,senzey_price,per_m2,380,עקומת המשפחה,,,-12.6,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 110/520 סמ,"הדפסה על שמשונית 110/520 ס""מ",שמשונית,520,110,1,500,senzey_price,per_m2,410,עקומת המשפחה,,,-18,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 200/300 סמ,"הדפסה על שמשונית 200/300 ס""מ",שמשונית,300,200,1,624,senzey_price,per_m2,630,ייצור חוץ,,,1,,,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 400/150 סמ,"הדפסה על שמשונית 400/150 ס""מ",שמשונית,400,150,1,540,senzey_price,per_m2,430,עקומת המשפחה,,,-20.4,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 500/120 סמ,"הדפסה על שמשונית 500/120 ס""מ",שמשונית,500,120,1,540,senzey_price,per_m2,430,עקומת המשפחה,,,-20.4,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 600/100 סמ,"הדפסה על שמשונית 600/100 ס""מ",שמשונית,600,100,1,540,senzey_price,per_m2,430,עקומת המשפחה,,,-20.4,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 560/110 סמ,"הדפסה על שמשונית 560/110 ס""מ",שמשונית,560,110,1,565,senzey_price,per_m2,445,עקומת המשפחה,,,-21.2,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 450/150 סמ,"הדפסה על שמשונית 450/150 ס""מ",שמשונית,450,150,1,660,senzey_price,per_m2,485,עקומת המשפחה,,,-26.5,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 350/200 סמ,"הדפסה על שמשונית 350/200 ס""מ",שמשונית,350,200,1,700,senzey_price,per_m2,700,מחיר עוגן,,,0,,,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 700/100 סמ,"הדפסה על שמשונית 700/100 ס""מ",שמשונית,700,100,1,700,senzey_price,per_m2,505,עקומת המשפחה,,,-27.9,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 240/300 סמ,"הדפסה על שמשונית 240/300 ס""מ",שמשונית,300,240,1,749,senzey_price,per_m2,755,ייצור חוץ,,,0.8,,,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 150/500 סמ,"הדפסה על שמשונית 150/500 ס""מ",שמשונית,500,150,1,785,senzey_price,per_m2,540,עקומת המשפחה,,,-31.2,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 785/100 סמ,"הדפסה על שמשונית 785/100 ס""מ",שמשונית,785,100,1,850,senzey_price,per_m2,565,עקומת המשפחה,,,-33.5,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 200/400 סמ,"הדפסה על שמשונית 200/400 ס""מ",שמשונית,400,200,1,832,senzey_price,per_m2,832,מחיר מאומת מהקטלוג,830,ייצור חוץ — המחיר הישן היה נכון,0,0.2,,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 400/200 סמ,"הדפסה על שמשונית 400/200 ס""מ",שמשונית,400,200,1,832,senzey_price,per_m2,832,מחיר מאומת מהקטלוג,830,ייצור חוץ — המחיר הישן היה נכון,0,0.2,,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 800/100 סמ,"הדפסה על שמשונית 800/100 ס""מ",שמשונית,800,100,1,875,senzey_price,per_m2,575,עקומת המשפחה,,,-34.3,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 150/600 סמ,"הדפסה על שמשונית 150/600 ס""מ",שמשונית,600,150,1,900,senzey_price,per_m2,650,עקומת המשפחה,,,-27.8,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 300/300 סמ,"הדפסה על שמשונית 300/300 ס""מ",שמשונית,300,300,1,936,senzey_price,per_m2,945,ייצור חוץ,,,1,,,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 900/100 סמ,"הדפסה על שמשונית 900/100 ס""מ",שמשונית,900,100,1,1065,senzey_price,per_m2,650,עקומת המשפחה,,,-39,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 150/650 סמ,"הדפסה על שמשונית 150/650 ס""מ",שמשונית,650,150,1,1220,senzey_price,per_m2,700,עקומת המשפחה,,,-42.6,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 1000/100 סמ,"הדפסה על שמשונית 1000/100 ס""מ",שמשונית,1000,100,1,1270,senzey_price,per_m2,720,עקומת המשפחה,,,-43.3,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 400/250 סמ,"הדפסה על שמשונית 400/250 ס""מ",שמשונית,400,250,1,1040,senzey_price,per_m2,1050,ייצור חוץ,,,1,,,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 500/200 סמ,"הדפסה על שמשונית 500/200 ס""מ",שמשונית,500,200,1,1040,senzey_price,per_m2,1050,ייצור חוץ,,,1,,,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 150/700 סמ,"הדפסה על שמשונית 150/700 ס""מ",שמשונית,700,150,1,800,site_price,per_m2,755,עקומת המשפחה,,,-5.6,,REVIEW,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 200/600 סמ,"הדפסה על שמשונית 200/600 ס""מ",שמשונית,600,200,1,1248,senzey_price,per_m2,1248,מחיר מאומת מהקטלוג,,,0,,,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 400/300 סמ,"הדפסה על שמשונית 400/300 ס""מ",שמשונית,400,300,1,1248,senzey_price,per_m2,1260,ייצור חוץ,,,1,,,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 600/200 סמ,"הדפסה על שמשונית 600/200 ס""מ",שמשונית,600,200,1,1248,senzey_price,per_m2,1248,מחיר מאומת מהקטלוג,,,0,,,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 500/300 סמ,"הדפסה על שמשונית 500/300 ס""מ",שמשונית,500,300,1,1560,senzey_price,per_m2,1575,ייצור חוץ,1560,ייצור חוץ — המחיר הישן היה נכון,1,1,,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 400/400 סמ,"הדפסה על שמשונית 400/400 ס""מ",שמשונית,400,400,1,1700,senzey_price,per_m2,1680,ייצור חוץ,,,-1.2,,,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 700/250 סמ,"הדפסה על שמשונית 700/250 ס""מ",שמשונית,700,250,1,1820,senzey_price,per_m2,1840,ייצור חוץ,,,1.1,,,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 600/300 סמ,"הדפסה על שמשונית 600/300 ס""מ",שמשונית,600,300,1,1872,senzey_price,per_m2,1890,ייצור חוץ,,,1,,,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
הדפסה על שמשונית 450/450 סמ,"הדפסה על שמשונית 450/450 ס""מ",שמשונית,450,450,1,2100,senzey_price,per_m2,2125,ייצור חוץ,,,1.2,,,תעריף מיקור חוץ — לא הוגדר אם כולל מע״מ (TODO)
